user_id,item_id,rating
07232873,02902061,1
07232873,09422480,1
07232873,10777020,1
07232873,10728112,1
07232873,04752345,1
07232873,06677442,1
07232873,18674753,1
07232873,15708495,1
07232873,20379646,1
17827068,16191888,1
17827068,13307251,1
17827068,04827763,1
17827068,18149799,1
17827068,21105511,1
17827068,16201318,1
17827068,16200994,1
17827068,18106995,1
17827068,09504095,1
17827068,18616104,1
17827068,19310469,1
17827068,15708495,1
17827068,08891991,1
20519621,19840560,1
20519621,18616104,1
20519621,09535330,1
20519621,09612607,1
20519621,20383292,1
18491702,09440845,1
13478604,20179979,1
13478604,14793726,1
13478604,12065377,1
13478604,21079097,1
13478604,00968257,1
13478604,16329238,1
13478604,18846325,1
00925750,21086011,1
00925750,16137927,1
00925750,10621268,1
00925750,00488988,1
07749162,21065327,1
07749162,16201318,1
07749162,17827992,1
07749162,19214307,1
07749162,12233184,1
07749162,21077755,1
07749162,17067033,1
07749162,02906870,1
07749162,10436152,1
07749162,11001969,1
07749162,17410355,1
07749162,02779547,1
17105108,10842995,1
17105108,13756526,1
17105108,10927881,1
17105108,20384343,1
17105108,06677442,1
17105108,09123285,1
17105108,10618859,1
17105108,16198004,1
17105108,21063671,1
17105108,02743910,1
17105108,18510847,1
17105108,16137927,1
17105108,05926383,1
17105108,20982775,1
17105108,21022047,1
17105108,07949751,1
17105108,20111407,1
17105108,09612009,1
17105108,16329238,1
21099990,20151348,1
21099990,16773476,1
21099990,00537828,1
21099990,16107768,1
21099990,21063606,1
21099990,07954128,1
21099990,04831156,1
21099990,17787097,1
21099990,04453156,1
21099990,09482609,1
21099990,10760321,1
21099990,04460917,1
21099990,05348756,1
21099990,21089012,1
21099990,00968257,1
21099990,05143433,1
02213044,10777020,1
02213044,16196602,1
02213044,12037627,1
02213044,18330972,1
02213044,05402742,1
02213044,06742456,1
02213044,11182577,1
02213044,21089012,1
02213044,10453305,1
02213044,14498277,1
02213044,10276117,1
02213044,20701225,1
02213044,17468167,1
02213044,09468293,1
02213044,20127778,1
02213044,15429605,1
02213044,12065377,1
02213044,11942738,1
02213044,19358699,1
17820336,18772027,1
17820336,16315382,1
17820336,02109854,1
17820336,10621268,1
17820336,21063606,1
17820336,19310469,1
17820336,16268386,1
17820336,10746445,1
17820336,18020752,1
17820336,10463297,1
17820336,11942738,1
17820336,21107563,1
17820336,02750753,1
08778027,10481490,1
08778027,21108231,1
08778027,16471366,1
08778027,07949751,1
02866966,16464398,1
02866966,18406068,1
10395225,18959073,1
10395225,08420602,1
10395225,13456318,1
10395225,08304920,1
10395225,05402742,1
10395225,10635465,1
10395225,03708169,1
10395225,19047403,1
10395225,09478396,1
10395225,07751395,1
10395225,18703516,1
10395225,10483344,1
10395225,16665410,1
18418142,01892002,1
18418142,09797045,1
18418142,19236785,1
18418142,20025461,1
18418142,17787097,1
18418142,17948060,1
18418142,00089768,1
18418142,19358699,1
18418142,09616769,1
18418142,20127363,1
16028832,08942230,1
16028832,16342589,1
16028832,13225396,1
16028832,08276318,1
16028832,00504684,1
16028832,08420602,1
16028832,00037469,1
16028832,02556503,1
16028832,16665410,1
16028832,02414122,1
16028832,15447050,1
16028832,18419375,1
16028832,06220500,1
15768924,02750753,1
15768924,09575563,1
15768924,07949751,1
15768924,04162979,1
15768924,09380488,1
15768924,02888640,1
15768924,20519300,1
15768924,11182577,1
15768924,02556503,1
15768924,17608145,1
15768924,16827963,1
15768924,12813975,1
15768924,08083087,1
15768924,08675928,1
15768924,00051311,1
15768924,21089209,1
15422525,20801782,1
15422525,17608145,1
15422525,09612009,1
15422525,20982775,1
15422525,04162979,1
15422525,12880350,1
15422525,17813571,1
14808134,10463297,1
14808134,21077755,1
14808134,04807891,1
14808134,11029896,1
14808134,04292956,1
13321189,12754713,1
13321189,09504095,1
13321189,00566907,1
13321189,04403847,1
13321189,04795367,1
13321189,19545752,1
13321189,17594648,1
04232965,16315367,1
04232965,06742456,1
04232965,13225396,1
04232965,16471366,1
04232965,03524326,1
04232965,20296276,1
04232965,13580809,1
13354216,07867234,1
13354216,19100170,1
13354216,01892002,1
13354216,15470663,1
13354216,02902538,1
13354216,08699616,1
13354216,07941990,1
13354216,16050076,1
13354216,09098695,1
13354216,15681027,1
13354216,04795367,1
13354216,09561988,1
13354216,18397626,1
03407214,17605167,1
03407214,12765555,1
04816367,01111047,1
04816367,17290732,1
03522368,02933321,1
03522368,06220500,1
03522368,04831156,1
03522368,20506070,1
03522368,04772738,1
03522368,04887441,1
03522368,10621268,1
03522368,16907189,1
03522368,20314243,1
03522368,09561988,1
03522368,13456318,1
03522368,07455174,1
03522368,09612607,1
10613371,09504095,1
20510058,02192939,1
20510058,18888666,1
20510058,21089209,1
20510058,21086011,1
20510058,10759545,1
20510058,13580809,1
20510058,00566907,1
20510058,19733095,1
20510058,17067033,1
07808069,09537469,1
07808069,16328585,1
04791220,02756938,1
04791220,02032099,1
04791220,10892083,1
04791220,09524906,1
10704591,04753802,1
10704591,12233184,1
10704591,08133037,1
10704591,05570957,1
10704591,05917982,1
10704591,01971193,1
00143279,00089768,1
00143279,19807890,1
00143279,02933321,1
00143279,16665410,1
00143279,15417688,1
00143279,12203344,1
00143279,18233017,1
00143279,08304920,1
00143279,12208923,1
00143279,09575563,1
00143279,04807866,1
00143279,21023687,1
00143279,06915972,1
00143279,21062048,1
00143279,19293228,1
17842329,04827763,1
17842329,21108231,1
17842329,18318438,1
17842329,21053004,1
17842329,20140113,1
17842329,12071765,1
17842329,06638071,1
17842329,00537828,1
17842329,02767924,1
17842329,20167913,1
17842329,15297114,1
11614449,15297114,1
11614449,05715946,1
11614449,00488988,1
11614449,09561988,1
11614449,12110629,1
11614449,04855959,1
11614449,12037627,1
11614449,02767552,1
11614449,09610294,1
08729048,08942230,1
08729048,17827992,1
08729048,04421740,1
08729048,16471268,1
08729048,16401862,1
08729048,20111407,1
08729048,02797258,1
08729048,17532031,1
08729048,16326900,1
08729048,07954128,1
08729048,18233017,1
08729048,16468255,1
21101329,09482609,1
21101329,18636923,1
21101329,16579815,1
21101329,09134286,1
21101329,16559220,1
21101329,02801394,1
21101329,16534154,1
21101329,10760321,1
21101329,16281875,1
21101329,21089012,1
18758446,18353875,1
18758446,03524326,1
18758446,12795925,1
18758446,21022047,1
18758446,04421740,1
18758446,12090211,1
18758446,09797045,1
18758446,10645463,1
18758446,20146919,1
18758446,20812544,1
18758446,05570957,1
18758446,16665410,1
15258342,04172406,1
15258342,16578520,1
15258342,02886285,1
15258342,07954128,1
15258342,02012941,1
15258342,18674753,1
15258342,08083087,1
15258342,04855959,1
15258342,07941990,1
18041874,12754713,1
18041874,10453305,1
18041874,13456318,1
18041874,19733095,1
18041874,21079097,1
18041874,14721210,1
18041874,18406068,1
18041874,17827992,1
18041874,05143433,1
18041874,10755372,1
18041874,12813975,1
18041874,12056086,1
18041874,11141245,1
18041874,18959073,1
18041874,08130066,1
18041874,08180312,1
09167964,20151348,1
09167964,20127778,1
09167964,11029896,1
09167964,16593134,1
09167964,16221506,1
09167964,16171165,1
17872016,08946494,1
17872016,19100170,1
17872016,16329238,1
17872016,20150492,1
17872016,19191581,1
17872016,17608145,1
17872016,04310885,1
17872016,04460463,1
02644441,07594930,1
02644441,16521494,1
02644441,19547060,1
02644441,10140012,1
02644441,15708495,1
02644441,11996867,1
02644441,01229226,1
02644441,20672382,1
02644441,02804787,1
02644441,16050076,1
02644441,08699616,1
19205016,20167913,1
19205016,02767924,1
19205016,21073602,1
19205016,21086011,1
19205016,07723929,1
19205016,12750076,1
19205016,16380876,1
19205016,21063606,1
19205016,19547060,1
19205016,20215478,1
19205016,10483344,1
19205016,04753802,1
19205016,21074531,1
19205016,16268386,1
19205016,06742456,1
19205016,21053004,1
19205016,18407536,1
19205016,16281875,1
10751030,15447050,1
10751030,10618859,1
10751030,16191524,1
10751030,05917982,1
10751030,20562430,1
10751030,04460917,1
10751030,20519300,1
10751030,07455174,1
10751030,10483344,1
10751030,07750970,1
10751030,03524326,1
10751030,17605167,1
10751030,10728381,1
10751030,04999690,1
10751030,10645463,1
10751030,07022381,1
10751030,16662903,1
18971030,20025461,1
18971030,15708495,1
18971030,05348756,1
18971030,19807890,1
18971030,07751395,1
18971030,07941990,1
18971030,12813975,1
18971030,10849133,1
18971030,17555781,1
18971030,17532031,1
18971030,05558455,1
18971030,04807891,1
18971030,13203158,1
18971030,16221506,1
18971030,18861709,1
18971030,02933321,1
18971030,04453156,1
18971030,16191888,1
21080509,00438553,1
21080509,02032099,1
17017259,10190938,1
17017259,13200374,1
17017259,16315382,1
17017259,12071765,1
17017259,19547060,1
17017259,17555781,1
17017259,07750970,1
17017259,06638071,1
17017259,20097607,1
17017259,02779547,1
17017259,19100170,1
17017259,17621131,1
17017259,07723929,1
17017259,16838264,1
17017259,17468167,1
08829328,20379646,1
08829328,19670107,1
08829328,18616104,1
08829328,08130066,1
08829328,21073602,1
08829328,04774343,1
08829328,10874538,1
08829328,21063671,1
07619965,20336612,1
07619965,09123285,1
07619965,16727965,1
07619965,20519300,1
07619965,15417688,1
07619965,17621131,1
07619965,19840560,1
07619965,20296276,1
07619965,18504096,1
07619965,18950282,1
07619965,21081483,1
07619965,20150492,1
16540490,04739760,1
16540490,18330972,1
16540490,07941990,1
16540490,01929478,1
16540490,00563081,1
16540490,19681353,1
16540490,17661886,1
16540490,16827963,1
16540490,02929242,1
16540490,07058211,1
16540490,08304920,1
16540490,19639014,1
16540490,02941381,1
16540490,08022280,1
16540490,11942738,1
16540490,06011369,1
16540490,16287780,1
16540490,16018045,1
10930678,09098695,1
10930678,19293228,1
10930678,20672382,1
10930678,19840560,1
10930678,10449573,1
10930678,21089209,1
10930678,10754996,1
10930678,08628006,1
10930678,20383292,1
10930678,08909893,1
10930678,08891991,1
10930678,09406393,1
10930678,11981888,1
10930678,16464398,1
10930678,16665410,1
10930678,16171165,1
10930678,16343680,1
10930678,16281875,1
10930678,13225396,1
10451580,10754996,1
10451580,04453156,1
10451580,18318438,1
10451580,05143433,1
10451580,10755372,1
10451580,00437458,1
10451580,01889735,1
10451580,17813571,1
10451580,06595544,1
10451580,17608145,1
10451580,10759545,1
10451580,13307251,1
10451580,20150492,1
10451580,21107786,1
10451580,16799713,1
10451580,21086011,1
10451580,16826499,1
04535384,07676538,1
04535384,16342589,1
04535384,10436152,1
04535384,17290732,1
04535384,01722046,1
04535384,20150492,1
04535384,00437458,1
04535384,04453156,1
04535384,18020752,1
04535384,09482609,1
04535384,09504095,1
04535384,15447050,1
04535384,19214307,1
04535384,21108231,1
04535384,20383292,1
04535384,11141245,1
04535384,07941990,1
04535384,16329238,1
04535384,14721210,1
04535384,19807890,1
05558872,07751395,1
05558872,17468167,1
05558872,07750970,1
05558872,21086011,1
05558872,01149545,1
05558872,04476364,1
05558872,04292956,1
05558872,18106995,1
05558872,04752345,1
05558872,17787097,1
05558872,18009480,1
05558872,09506722,1
05558872,15681027,1
05558872,16665410,1
05558872,09440845,1
05558872,20982775,1
10438032,09480270,1
10438032,04772741,1
10438032,01149545,1
10249340,01874680,1
10249340,06638071,1
10249340,20381929,1
10249340,16827963,1
17641060,03708169,1
17641060,16184026,1
17641060,16396794,1
17641060,09797045,1
17641060,12056086,1
17641060,10746445,1
17641060,18009480,1
17641060,06742456,1
17641060,04453156,1
17641060,02880739,1
20123694,17827992,1
20123694,04310885,1
20123694,10842995,1
20123694,16578520,1
20123694,04753642,1
20123694,18482402,1
03367627,15394959,1
03367627,10927881,1
03367627,05537464,1
03367627,05584320,1
03367627,10645463,1
03367627,08029366,1
03367627,04753642,1
03367627,16969427,1
03367627,18020752,1
03367627,13360348,1
03367627,10407520,1
03367627,05143433,1
03367627,04767417,1
03367627,19047403,1
03367627,05715946,1
03367627,17661886,1
07964607,21065327,1
07964607,10483344,1
07964607,07776192,1
07964607,08913517,1
07964607,08229484,1
07964607,09612009,1
07964607,19073271,1
07964607,17827992,1
07964607,07653435,1
07964607,15708495,1
07964607,13580809,1
07964607,04717089,1
07852172,02825513,1
07852172,19073271,1
07852172,04172406,1
07852172,07521891,1
07852172,18950282,1
07852172,13773710,1
07852172,16845572,1
07852172,13225396,1
07852172,00438553,1
07852172,06638071,1
07852172,04717089,1
18863460,08566464,1
18863460,16799713,1
18863460,16018045,1
18863460,00504684,1
18863460,00010483,1
18863460,00270207,1
18863460,17569939,1
18863460,08946494,1
18863460,10841900,1
18863460,20167913,1
18863460,12065377,1
18863460,00089768,1
18863460,19806640,1
18863460,12056086,1
18863460,18772027,1
03548473,00270207,1
03548473,04403847,1
03548473,05926383,1
03548473,19545752,1
03548473,19384071,1
16418230,04857122,1
16418230,00010483,1
16418230,16183319,1
16418230,16335000,1
16418230,20562430,1
16418230,00488988,1
16418230,02109854,1
16418230,18482402,1
16418230,18398695,1
16418230,21074531,1
16418230,05757013,1
16418230,05134236,1
16418230,06915972,1
16418230,04999690,1
16418230,14793726,1
16418230,04887441,1
16418230,11219227,1
16418230,16195614,1
16418230,16171165,1
04962736,17290732,1
04962736,16827662,1
04962736,15681027,1
04962736,04795367,1
04962736,06638071,1
04962736,02902538,1
04962736,16184026,1
13834562,21107768,1
13834562,19236785,1
13834562,10276117,1
20469919,21108231,1
20469919,00515689,1
20469919,00504684,1
20469919,03978093,1
20469919,12750076,1
20469919,15768663,1
18695154,21079097,1
18695154,04807891,1
18695154,16578520,1
18695154,16127842,1
18695154,12071765,1
16677527,05926383,1
16677527,09098695,1
16677527,03524326,1
16677527,16115131,1
16677527,20384343,1
16677527,20506070,1
16677527,11141245,1
16677527,20296276,1
16677527,19214307,1
16677527,02797258,1
16677527,17605167,1
16677527,12071765,1
16677527,04403847,1
16677527,16200994,1
16677527,04795367,1
16677527,07063267,1
16677527,17594648,1
16200603,02396387,1
16200603,18397626,1
16200603,18353875,1
16200603,01129180,1
16200603,18894548,1
16200603,00010483,1
16200603,12208923,1
16200603,19807890,1
16200603,07954128,1
16200603,07455174,1
16200603,20215478,1
07946269,18894548,1
07946269,15417688,1
07946269,11219227,1
07946269,05917982,1
07946269,09524906,1
07946269,16115131,1
07946269,00010483,1
07946269,12090211,1
20380102,01110914,1
20380102,12813975,1
19880091,02756938,1
19880091,10190938,1
19880091,09648613,1
19880091,19547060,1
19880091,20168897,1
19880091,17067033,1
19880091,09422480,1
19880091,16127842,1
19880091,06295191,1
19880091,04752345,1
19880091,08739388,1
19880091,18353875,1
19880091,16471268,1
19880091,04162979,1
19880091,16743537,1
04882982,16845572,1
04882982,02933321,1
04882982,16115131,1
04882982,05558455,1
04882982,12870216,1
04882982,06011369,1
04882982,07063267,1
04882982,20383292,1
04882982,00563081,1
04882982,20336612,1
21092093,19214307,1
21092093,16845572,1
21092093,10746445,1
21092093,18504096,1
21092093,12110629,1
21092093,07594930,1
21092093,19384071,1
21092093,20115224,1
21092093,19236785,1
21092093,04885086,1
21092093,21060687,1
21092093,10754996,1
21092093,01929478,1
15815275,16534205,1
15815275,02950581,1
15815275,04800478,1
15815275,16418169,1
15815275,04827763,1
15815275,17290732,1
15815275,05917982,1
15815275,21105511,1
15815275,21023687,1
15815275,11072926,1
15815275,19684165,1
17529058,01722046,1
17529058,20150492,1
17529058,18703516,1
17529058,13756526,1
17529058,01892002,1
17529058,16727965,1
17529058,05570957,1
17529058,09289975,1
17529058,09616769,1
17529058,02756938,1
17529058,10841900,1
17529058,16191524,1
17529058,07777719,1
17529058,04774343,1
17529058,00515689,1
17529058,19557170,1
08718555,09123285,1
08718555,16196602,1
08718555,07801441,1
08718555,17555781,1
08718555,20151348,1
08718555,00437458,1
08718555,13580809,1
08718555,03978093,1
08718555,18020752,1
08718555,19840560,1
08718555,08913517,1
10923584,09478396,1
10923584,19670107,1
10923584,08297953,1
10923584,19073271,1
10923584,12065377,1
10923584,01971193,1
10923584,15908069,1
10923584,16799713,1
10923584,16191888,1
10923584,17555781,1
10923584,08739388,1
10923584,02906870,1
02712452,06595544,1
02712452,07867234,1
02712452,09797045,1
10902791,12065377,1
10902791,10747613,1
10902791,19355047,1
05360448,10874538,1
05360448,17948060,1
05360448,09440845,1
05360448,21091013,1
05360448,01839678,1
05360448,16969427,1
05360448,02192939,1
05360448,03978093,1
05360448,15429605,1
05360448,15222986,1
05360448,09575563,1
05360448,07954128,1
05360448,11219227,1
05360448,16046157,1
05360448,02743910,1
20158302,16578520,1
20158302,10874538,1
20158302,19684165,1
20158302,16328585,1
20158302,05917982,1
20158302,02012941,1
20158302,16240128,1
20158302,19806640,1
20158302,10463297,1
20158302,16799713,1
20158302,16329238,1
20158302,10453305,1
20158302,10635465,1
20158302,18233017,1
20158302,11029896,1
20158302,10755372,1
20158302,06586896,1
21102320,10463297,1
21102320,01964277,1
21102320,05917982,1
21102320,21107563,1
21102320,01931636,1
21102320,09134286,1
21102320,16559220,1
21102320,16468255,1
21102320,17067033,1
21102320,16196602,1
21102320,20506070,1
21102320,10190938,1
20864564,08276318,1
20864564,20381929,1
20864564,19904613,1
20864564,05584320,1
20864564,15222986,1
20864564,11981888,1
20864564,12065377,1
16927760,09575563,1
16927760,16534154,1
16927760,20134388,1
16927760,04460917,1
16927760,07777719,1
16927760,18353875,1
16927760,15470663,1
16927760,06742456,1
16927760,19100170,1
16927760,15429605,1
16927760,10747613,1
16927760,16418169,1
16927760,10591684,1
16927760,07058211,1
16927760,18719738,1
16927760,18925590,1
20155223,08304920,1
20155223,13773710,1
20155223,16343680,1
20155223,19681353,1
20155223,02886285,1
20155223,12750076,1
20155223,18397626,1
20155223,20829579,1
20155223,17643522,1
20155223,10483344,1
20155223,04999690,1
20155223,12056086,1
20155223,16826499,1
20155223,17569939,1
20155223,17661886,1
15132849,08645105,1
15132849,01889735,1
15132849,02756938,1
20153909,18546775,1
20153909,19073271,1
20153909,08739388,1
20153909,18353875,1
20153909,07867234,1
20153909,09504095,1
20153909,11141245,1
20153909,02750753,1
20153909,15710670,1
20153909,12056086,1
00894865,17621131,1
00894865,16401862,1
00894865,16268386,1
00894865,08022280,1
00894865,00010483,1
00894865,04898665,1
00894865,21023687,1
00894865,18397626,1
00894865,07751395,1
00894865,10972153,1
00894865,16418169,1
00894865,21107786,1
00894865,16188807,1
00894865,18504096,1
05969841,08276318,1
05969841,20010971,1
05969841,13818299,1
05969841,16838264,1
05969841,10826372,1
05969841,18539836,1
05969841,08557164,1
05969841,19547060,1
05969841,20314243,1
05969841,18273503,1
05969841,12056086,1
05969841,18149799,1
05969841,21091013,1
05969841,02743910,1
05969841,20179979,1
05969841,12233184,1
05969841,16541388,1
01962429,16171165,1
01962429,09482609,1
01962429,18510847,1
01962429,01722046,1
01962429,00037469,1
01962429,10826372,1
01962429,16827662,1
01962429,10842995,1
01962429,10874538,1
01962429,02192939,1
01962429,13756526,1
01962429,16050076,1
07714799,00566907,1
07714799,17555781,1
07714799,13307251,1
07714799,21089209,1
21070946,07941990,1
21070946,06295191,1
21070946,04827763,1
21070946,17787097,1
21070946,13756526,1
17200611,09482609,1
17200611,18510847,1
17200611,16578520,1
17200611,09610294,1
00121978,18316580,1
00121978,13360348,1
00121978,10645463,1
00121978,10826372,1
00121978,19236785,1
00121978,15908069,1
00121978,20127363,1
00121978,15429605,1
00121978,20137129,1
00121978,16196602,1
00121978,07058211,1
00121978,16743537,1
16741830,16504028,1
16741830,18482402,1
16741830,08130066,1
16741830,19670107,1
16741830,10620733,1
16741830,16352208,1
16741830,17594648,1
20191498,20035835,1
20191498,19073271,1
20191498,05757013,1
20191498,08276318,1
20191498,19236785,1
20191498,16328585,1
20191498,16315382,1
20191498,19100170,1
18150217,04310885,1
18150217,18149799,1
18150217,02906870,1
18150217,19047403,1
18150217,10777020,1
18150217,20379646,1
18150217,02032099,1
18150217,07058211,1
18150217,16826499,1
18150217,04999690,1
18150217,11942738,1
18150217,04739760,1
18150217,12071765,1
01081381,01889735,1
01081381,19545752,1
01081381,16137927,1
01081381,13307251,1
01081381,05584320,1
01081381,18318438,1
01081381,08420602,1
20905175,04999690,1
20905175,06742456,1
20905175,01111047,1
20905175,01874680,1
20905175,00488988,1
20905175,18539836,1
20905175,16506666,1
20905175,16838264,1
20905175,04831156,1
20905175,14571686,1
20905175,05715946,1
20905175,16195614,1
20905175,07676538,1
20905175,19073271,1
20905175,08645105,1
20905175,18233017,1
20905175,10841900,1
20905175,02779547,1
20905175,18398695,1
02642843,20127363,1
02642843,06742456,1
02642843,20010971,1
02642843,05757013,1
02642843,09468293,1
02642843,16582825,1
02642843,20941049,1
02642843,20115224,1
02642843,04827763,1
02854883,19293228,1
02854883,16504028,1
02854883,16969427,1
02854883,16380876,1
10468110,02779547,1
10468110,07776192,1
10468110,06915972,1
10468110,16727965,1
10468110,10645463,1
10468110,17643522,1
10468110,09021452,1
10468110,12208923,1
10468110,15539306,1
10468110,13307251,1
10468110,18233017,1
10468110,15447050,1
10468110,11072926,1
10468110,02767552,1
10468110,12813975,1
10468110,17948060,1
10468110,04774343,1
10468110,08297953,1
10468110,02950581,1
10468110,21077755,1
16196015,08276318,1
16196015,10874538,1
16196015,20829579,1
16196015,21065327,1
16196015,20111407,1
16196015,20384343,1
16196015,20336612,1
16196015,21089012,1
16196015,21073602,1
16196015,07653435,1
16196015,09440845,1
16196015,04857122,1
16196015,16559220,1
18928169,19191581,1
18928169,16827662,1
18928169,16468255,1
18928169,10874538,1
18928169,20151348,1
18928169,00563081,1
18928169,02902538,1
18928169,13203158,1
18928169,16401862,1
18928169,16200994,1
18928169,20150492,1
18928169,00438553,1
18928169,16662903,1
10462954,08566464,1
10462954,17608145,1
17936540,07594930,1
16424331,19355047,1
16424331,09318074,1
16424331,15429605,1
16424331,10621268,1
03431942,15447050,1
03431942,20137129,1
03431942,10483344,1
03431942,21062048,1
03431942,19733095,1
03431942,19840560,1
03431942,04831156,1
03431942,05348756,1
09498178,20146919,1
09498178,10645463,1
09498178,16506666,1
09498178,12071765,1
09498178,09468293,1
17932043,04807891,1
17932043,00438553,1
17932043,04403847,1
17932043,02435568,1
02047222,04403847,1
02047222,16559220,1
02047222,08739388,1
02047222,20150492,1
02047222,16684946,1
02047222,08699616,1
02047222,18398695,1
02047222,02858584,1
02047222,08133037,1
02047222,20519300,1
02047222,10140012,1
02047222,16329238,1
02047222,17067033,1
09215330,18106995,1
09215330,10728112,1
09215330,00968257,1
09215330,02767924,1
09215330,19806640,1
09215330,11996867,1
09215330,14498277,1
09215330,05926383,1
09215330,07954128,1
09215330,21022047,1
09215330,16523905,1
09215330,00438553,1
09215330,16471366,1
09215330,06915972,1
15970431,10645463,1
14634263,02902061,1
14634263,04857122,1
14634263,17594648,1
14634263,09648613,1
14634263,07776192,1
14634263,16343680,1
14634263,10635465,1
14634263,09511807,1
14634263,15908069,1
14634263,04739760,1
20738426,11996867,1
20738426,16559220,1
20738426,09797045,1
20738426,21077755,1
20738426,19557170,1
20738426,01931636,1
20738426,21065327,1
20738426,04887441,1
02912745,16468255,1
02912745,13307251,1
02912745,09482609,1
02912745,20127363,1
02912745,10436152,1
02912745,12233184,1
02912745,06677442,1
02912745,13580809,1
02912745,08229484,1
02912745,09612009,1
02912745,05757013,1
02912745,02797258,1
02912745,01110914,1
02912745,09318074,1
02912745,11001969,1
09581474,12037627,1
09581474,18894548,1
09581474,20336612,1
09581474,10190938,1
09581474,05715946,1
09581474,15768663,1
09581474,18772027,1
09581474,08681248,1
09581474,10636591,1
09581474,10645463,1
09581474,04460917,1
09581474,07777719,1
09581474,19418256,1
09581474,12765555,1
09581474,04767417,1
09581474,20167913,1
09581474,04855959,1
09581474,07941990,1
07671615,18959073,1
07671615,02941381,1
07671615,21074531,1
07671615,15394959,1
07671615,08909893,1
07671615,10453305,1
07671615,18504096,1
07671615,08946494,1
07671615,16196602,1
07671615,05917982,1
07671615,16534205,1
07671615,20179979,1
07671615,04292956,1
07671615,18703516,1
07671615,05584320,1
07671615,10849244,1
07671615,08645105,1
20153595,02801394,1
20153595,19293228,1
20153595,18330972,1
20153595,17621131,1
20153595,16050076,1
20153595,04753802,1
20153595,21070266,1
20153595,12795925,1
09601450,01892002,1
09601450,07949751,1
09601450,13203158,1
09601450,16727965,1
09601450,00566907,1
09601450,13200374,1
09601450,10747613,1
09601450,21108231,1
09601450,19670107,1
09601450,02824056,1
09601450,07058211,1
09601450,16396794,1
09601450,07653435,1
09601450,05134236,1
10860059,04855959,1
10860059,09612607,1
10860059,15710670,1
10860059,21091013,1
20265525,02779547,1
20265525,16743537,1
20265525,20134388,1
20265525,09098695,1
20265525,16101920,1
20265525,00515689,1
20265525,02756938,1
20265525,14793726,1
20265525,00537828,1
20265525,19840560,1
20265525,10645463,1
20265525,08276318,1
20265525,09535330,1
20265525,16277232,1
20265525,20812544,1
20265525,05917982,1
09506224,21091013,1
09506224,09478396,1
09506224,16195614,1
09506224,16315382,1
09506224,06595544,1
09506224,04753642,1
11572225,08645105,1
11572225,16827963,1
11572225,18233017,1
11572225,02825513,1
11572225,12815145,1
11572225,10453305,1
11572225,20010971,1
11572225,02767552,1
11572225,16593134,1
11572225,18504096,1
11572225,16315367,1
11572225,18353875,1
11572225,21091013,1
11572225,06742456,1
11572225,16838264,1
11572225,16579815,1
04748683,12813975,1
04748683,06915972,1
04748683,02929242,1
04748683,12795925,1
04748683,00968257,1
04748683,09504095,1
04748683,00438553,1
04748683,19073271,1
04748683,02756938,1
04748683,04717089,1
04748683,18419375,1
04748683,20127363,1
04748683,21060687,1
04748683,09265618,1
04748683,20296276,1
04748683,15429605,1
04748683,19278640,1
04748683,12203344,1
04748683,09134286,1
03957307,17608145,1
03957307,10449573,1
03957307,02824056,1
03957307,17621131,1
03957307,15265013,1
03957307,12037627,1
03957307,10728381,1
03957307,02902061,1
03957307,17643522,1
03957307,09123285,1
03957307,21021586,1
12750677,18406068,1
12750677,09612607,1
12750677,21023687,1
12750677,00438553,1
12750677,10849244,1
12750677,09021247,1
12750677,01964277,1
12750677,20381929,1
12750677,09506722,1
12750677,08276318,1
12750677,05558455,1
12750677,16773476,1
12750677,18233017,1
12750677,19545752,1
16336419,16969427,1
16336419,21091013,1
16336419,04460463,1
16336419,18106995,1
16336419,00270207,1
16336419,10760321,1
16336419,02902061,1
16336419,10276117,1
16336419,20336612,1
16336419,12110629,1
16336419,10436152,1
16336419,19670107,1
16336419,18233017,1
16167854,08681248,1
16167854,10453305,1
16167854,10996918,1
16167854,10276117,1
16167854,08304920,1
16167854,00270207,1
16167854,20127778,1
16167854,04857122,1
16167854,00968257,1
16167854,18330972,1
16167854,10728112,1
16167854,02950581,1
16167854,16240128,1
16167854,04752345,1
16167854,14571686,1
16167854,07751395,1
08947848,21089012,1
08947848,17594648,1
08947848,00515689,1
10513022,08681248,1
08836121,06220500,1
08836121,16101920,1
08836121,11942738,1
08836121,08946494,1
08836121,16328585,1
08836121,21065327,1
08836121,10849244,1
08836121,09575563,1
08836121,18318438,1
08836121,18719738,1
08836121,17649472,1
08836121,16107768,1
08836121,09648613,1
08836121,16582825,1
04793023,16582825,1
04793023,15429605,1
04793023,09504095,1
04793023,17649472,1
04793023,12795925,1
04793023,18959073,1
04793023,17056896,1
04793023,07801230,1
04793023,19358699,1
04793023,08681248,1
04793023,16171165,1
04793023,15447050,1
04793023,08130066,1
04793023,09098695,1
04793023,14498277,1
04793023,09535330,1
04793023,17410355,1
04793023,16773476,1
04793023,13580809,1
15956711,04460917,1
15956711,11942738,1
15956711,15710670,1
15956711,09506722,1
15956711,00563081,1
15956711,07801230,1
20720387,16329238,1
20720387,09616769,1
20720387,20379646,1
20720387,08420602,1
20720387,07867234,1
20720387,16221506,1
20720387,17290732,1
20720387,11029896,1
20720387,16541388,1
20720387,13818299,1
02912392,18406068,1
20110102,00438553,1
20110102,18330972,1
20110102,02902538,1
20110102,13225396,1
